customer_id,days_since_last_purchase,total_orders,total_payment,cluster
4841,314,2,3140.06,2
4842,103,1,1337.52,3
4843,261,1,2405.01,0
4844,146,1,2731.2,3
4845,85,2,8208.449999999999,1
4846,94,2,2537.52,1
4847,133,1,1828.2,3
4848,258,1,205.15,0
4849,269,1,2984.7,0
4850,123,2,3479.1800000000003,1
4851,201,1,2630.22,3
4852,265,1,2054.67,0
4853,144,2,7496.32,1
4854,195,1,1255.2,3
4855,81,1,9841.81,3
4856,261,2,6301.219999999999,2
4857,114,1,1411.15,3
4858,209,1,7871.6,0
4859,278,2,5495.43,2
4860,138,2,4175.5199999999995,1
4861,130,2,10287.64,1
4862,235,2,4433.57,2
4863,291,2,6079.780000000001,2
4864,307,2,8229.78,2
4865,148,1,3840.69,3
4866,106,2,11963.04,1
4867,209,1,7719.75,0
4868,413,1,5876.73,4
4869,273,2,4039.67,2
4870,398,1,2895.09,4
4871,279,2,2787.21,2
4872,137,2,7717.12,1
4873,240,2,5109.63,2
4874,183,1,235.56,3
4875,157,2,1196.05,1
4876,85,1,776.52,3
4877,426,1,5072.17,4
4878,377,2,1074.98,2
4879,340,2,3616.4900000000002,2
4880,253,1,768.8,0
4881,158,1,3549.84,3
4882,233,1,602.91,0
4883,181,1,5917.52,3
4884,270,2,5048.56,2
4885,193,1,4856.58,3
4886,194,2,4952.2300000000005,1
4887,178,2,8492.369999999999,1
4888,234,1,5973.92,0
4889,210,2,2990.16,1
4890,321,1,1257.62,0
4891,114,2,7808.42,1
4892,428,1,1627.08,4
4893,396,1,7444.9,4
4894,285,1,2595.57,0
4895,356,1,3308.28,4
4896,170,2,8736.119999999999,1
4897,336,1,8494.11,4
4898,190,1,2886.24,3
4899,335,1,556.79,4
4900,290,1,4438.5,0
4901,284,2,9753.02,2
4902,344,2,7485.25,2
4903,78,1,3219.84,3
4904,283,2,9702.05,2
4905,118,2,3205.23,1
4906,101,1,212.18,3
4907,322,1,451.7,0
4908,104,2,5349.12,1
4909,96,2,6054.81,1
4910,255,2,3537.57,2
4911,133,2,5228.34,1
4912,363,1,947.0,4
4913,101,1,1759.44,3
4914,143,2,6762.0599999999995,1
4915,266,2,5596.81,2
4916,409,1,1764.98,4
4917,196,1,4615.66,3
4918,156,1,604.44,3
4919,229,2,9397.32,2
4920,106,2,4180.66,1
4921,230,1,2986.2,0
4922,351,2,826.3199999999999,2
4923,309,2,4451.58,2
4924,246,2,7280.01,2
4925,78,2,9073.619999999999,1
4926,186,1,2156.07,3
4927,131,1,99.61,3
4928,212,1,4264.8,0
4929,349,2,7291.02,2
4930,102,1,200.64,3
4931,77,2,4767.52,1
4932,254,2,1086.44,2
4933,363,2,4702.23,2
4934,166,1,582.24,3
4935,214,2,6330.620000000001,1
4936,241,1,4195.94,0
4937,437,1,4463.2,4
4938,317,1,7556.31,0
4939,234,1,666.95,0
4940,313,1,2733.6,0
4941,420,1,3383.46,4
4942,116,2,3911.98,1
4943,196,2,3827.8500000000004,1
4944,257,1,1334.56,0
4945,119,2,6242.2300000000005,1
4946,217,2,6815.5599999999995,2
4947,341,1,3827.88,4
4948,441,1,848.04,4
4949,145,2,1913.44,1
4950,366,1,777.04,4
4951,135,2,4813.22,1
4952,264,2,1406.44,2
4953,265,2,3228.12,2
4954,309,2,5851.04,2
4955,145,1,782.44,3
4956,160,2,6046.320000000001,1
4957,266,2,6863.07,2
4958,124,1,4853.62,3
4959,256,1,7162.83,0
4960,203,2,9496.31,1
4961,383,1,1938.21,4
4962,279,1,1436.65,0
4963,172,1,1238.18,3
4964,159,1,6645.16,3
4965,110,2,7111.29,1
4966,106,1,935.04,3
4967,213,2,1231.1599999999999,1
4968,83,1,2608.14,3
4969,153,1,503.6,3
4970,273,1,476.72,0
4971,102,2,2320.16,1
4972,367,2,9442.33,2
4973,185,1,2073.72,3
4974,221,1,957.85,0
4975,316,1,3558.0,0
4976,330,2,3850.6099999999997,2
4977,351,1,743.32,4
4978,250,2,2037.11,2
4979,434,1,1741.45,4
4980,220,2,8221.41,2
4981,391,1,1157.46,4
4982,303,1,616.56,0
4983,158,2,3842.53,1
4984,175,2,4042.6,1
4985,304,2,4488.07,2
4986,219,2,2811.28,2
4987,191,1,1015.17,3
4988,223,1,1959.42,0
4989,303,1,6925.0,0
4990,412,1,1526.92,4
4991,95,2,3185.9700000000003,1
4992,405,2,9053.9,2
4993,280,1,1502.05,0
4994,417,1,371.67,4
4995,285,1,2263.7,0
4996,146,1,1649.76,3
4997,311,2,7262.71,2
4998,155,1,4982.64,3
4999,175,1,1535.6,3
5000,223,2,7841.929999999999,2
5001,86,1,356.2,3
5002,239,1,5452.64,0
5003,165,2,11154.939999999999,1
5004,184,2,2205.74,1
5005,144,2,7642.870000000001,1
5006,128,2,4877.2,1
5007,192,2,9688.89,1
5008,262,1,125.43,0
5009,211,2,7296.610000000001,1
5010,165,1,7249.14,3
5011,160,1,4435.02,3
5012,274,2,7485.52,2
5013,196,2,2012.46,1
5014,434,1,7733.0,4
5015,178,2,6958.6900000000005,1
5016,118,2,11693.07,1
5017,441,1,1285.05,4
5018,212,2,554.68,1
5019,101,2,8570.47,1
5020,242,1,1036.44,0
5021,251,1,5648.72,0
5022,188,2,5131.1,1
5023,314,2,3806.6800000000003,2
5024,227,1,480.2,0
5025,114,2,9590.2,1
5026,156,2,1635.5,1
5027,247,1,4178.75,0
5028,409,1,1255.2,4
5029,218,1,150.6,0
5030,221,2,996.67,2
5031,252,2,3704.02,2
5032,268,1,2083.48,0
5033,378,2,5644.110000000001,2
5034,295,1,6779.43,0
5035,223,1,2823.6,0
5036,160,2,8044.88,1
5037,405,1,1456.64,4
5038,94,2,5075.59,1
5039,151,1,273.68,3
5040,108,1,5658.96,3
5041,93,1,1803.96,3
5042,216,1,292.79,0
5043,152,1,192.95,3
5044,172,2,1820.4699999999998,1
5045,103,2,5065.1900000000005,1
5046,184,2,1982.33,1
5047,146,2,8751.869999999999,1
5048,437,1,463.7,4
5049,227,1,3486.5,0
5050,187,2,3812.17,1
5051,421,1,3009.68,4
5052,182,2,10985.849999999999,1
5053,172,2,16165.71,1
5054,308,2,5207.99,2
5055,216,2,2744.08,1
5056,236,1,778.52,0
5057,113,1,5277.4,3
5058,161,2,8113.3,1
5059,150,2,4136.75,1
5060,113,1,3981.6,3
5061,134,1,5462.25,3
5062,135,2,8071.46,1
5063,126,1,945.1,3
5064,438,1,3527.36,4
5065,109,2,9198.439999999999,1
5066,161,2,1770.21,1
5067,365,1,3195.45,4
5068,198,1,4470.34,3
5069,83,1,1555.32,3
5070,402,1,1416.76,4
5071,351,2,2949.87,2
5072,138,2,2956.5,1
5073,111,2,11204.58,1
5074,107,2,8525.82,1
5075,128,2,1493.9,1
5076,183,1,677.28,3
5077,315,1,5717.33,0
5078,399,1,2684.24,4
5079,81,1,6898.5,3
5080,374,1,6816.87,4
5081,176,2,4249.51,1
5082,340,1,7587.2,4
5083,339,1,3515.22,4
5084,235,2,3903.81,2
5085,366,1,945.28,4
5086,359,1,710.16,4
5087,384,1,4101.09,4
5088,115,1,281.82,3
5089,143,2,2956.63,1
5090,114,2,3737.22,1
5091,79,1,430.16,3
5092,108,2,7447.33,1
5093,201,1,415.3,3
5094,105,2,1348.0,1
5095,246,1,3837.65,0
5096,123,2,1441.65,1
5097,148,2,13202.939999999999,1
5098,331,1,3608.55,4
5099,400,1,2861.04,4
5100,120,1,1016.08,3
5101,193,1,744.52,3
5102,155,2,7801.96,1
5103,412,1,295.24,4
5104,264,1,5270.22,0
5105,88,1,3179.28,3
5106,123,2,4007.42,1
5107,280,2,6629.16,2
5108,335,1,2757.51,4
5109,374,1,1436.5,4
5110,356,2,1089.2,2
5111,306,2,5204.02,2
5112,379,1,1618.02,4
5113,237,2,1370.5,2
5114,101,2,2309.23,1
5115,233,1,3408.94,0
5116,196,2,6960.0599999999995,1
5117,388,2,8285.84,2
5118,297,1,5640.32,0
5119,410,1,5257.02,4
5120,277,2,9536.859999999999,2
5121,303,1,399.18,0
5122,159,2,10225.619999999999,1
5123,213,2,6724.76,1
5124,251,2,1570.8,2
5125,432,1,790.6,4
5126,102,1,1145.7,3
5127,288,1,1235.92,0
5128,184,1,1750.4,3
5129,258,1,1193.86,0
5130,111,1,3257.46,3
5131,247,2,11530.09,2
5132,290,1,432.32,0
5133,265,1,524.4,0
5134,84,1,2574.21,3
5135,126,2,11929.18,1
5136,240,2,6094.15,2
5137,257,1,9642.2,0
5138,324,1,2581.25,4
5139,252,2,3414.03,2
5140,94,2,2346.89,1
5141,107,2,6603.7,1
5142,339,1,4941.86,4
5143,114,2,8128.780000000001,1
5144,338,1,5559.28,4
5145,174,2,2486.9,1
5146,260,1,1944.15,0
5147,169,2,7694.2,1
5148,319,1,928.38,0
5149,368,1,7825.04,4
5150,100,2,9063.5,1
5151,175,1,5247.54,3
5152,336,1,1019.5,4
5153,152,2,9901.5,1
5154,346,1,7693.04,4
5155,132,1,5852.77,3
5156,370,1,704.41,4
5157,112,2,5292.54,1
5158,85,2,10562.16,1
5159,317,1,568.47,0
5160,296,2,7741.31,2
5161,79,1,2305.52,3
5162,426,1,6608.2,4
5163,391,1,3895.76,4
5164,340,2,7461.95,2
5165,272,2,10968.79,2
5166,261,2,5615.0,2
5167,434,1,338.08,4
5168,111,2,7172.83,1
5169,175,1,3249.75,3
5170,333,1,1378.44,4
5171,296,1,1765.6,0
5172,165,1,1927.12,3
5173,95,1,7961.28,3
5174,349,1,1591.6,4
5175,177,1,3458.84,3
5176,199,1,5771.97,3
5177,187,1,919.6,3
5178,371,1,1937.58,4
5179,203,1,5111.52,0
5180,186,2,7560.299999999999,1
5181,370,1,4900.5,4
5182,192,2,3949.5199999999995,1
5183,256,1,2466.84,0
5184,272,1,270.4,0
5185,181,1,2034.69,3
5186,335,2,10733.599999999999,2
5187,88,2,4434.22,1
5188,288,2,6438.42,2
5189,90,2,11449.4,1
5190,275,1,1671.99,0
5191,265,2,7243.4400000000005,2
5192,440,1,2116.2,4
5193,249,1,880.86,0
5194,171,1,3523.8,3
5195,154,2,2878.94,1
5196,359,2,5493.03,2
5197,291,1,260.4,0
5198,79,1,3947.85,3
5199,292,2,1822.8600000000001,2
5200,221,1,2542.77,0
5201,98,2,13209.8,1
5202,129,2,7821.42,1
5203,316,2,3968.55,2
5204,148,2,5475.72,1
5205,146,1,707.55,3
5206,434,1,878.78,4
5207,85,2,4402.11,1
5208,368,1,3534.2,4
5209,160,2,5536.18,1
5210,150,2,1865.55,1
5211,222,2,6856.780000000001,2
5212,246,1,4539.06,0
5213,184,1,590.01,3
5214,108,2,5198.38,1
5215,216,1,970.82,0
5216,307,2,12856.970000000001,2
5217,247,2,8045.089999999999,2
5218,83,2,10540.5,1
5219,240,1,3897.6,0
5220,309,1,492.32,0
5221,276,1,1317.92,0
5222,416,1,3357.24,4
5223,140,1,82.57,3
5224,220,1,1195.68,0
5225,162,2,12010.95,1
5226,430,1,709.63,4
5227,350,1,4639.37,4
5228,108,2,1736.86,1
5229,357,1,1475.95,4
5230,294,1,2294.84,0
5231,152,2,7629.47,1
5232,142,1,6340.96,3
5233,142,2,6521.280000000001,1
5234,347,2,2472.64,2
5235,291,1,4920.7,0
5236,190,1,553.78,3
5237,169,1,5205.0,3
5238,434,1,381.36,4
5239,81,2,10634.02,1
5240,132,2,2572.17,1
5241,194,2,2950.31,1
5242,201,2,4440.32,1
5243,90,2,2272.74,1
5244,377,1,6289.65,4
5245,272,2,1275.7,2
5246,316,1,1488.68,0
5247,279,1,1987.14,0
5248,203,2,5518.71,1
5249,228,1,963.1,0
5250,281,2,1196.69,2
5251,441,1,746.99,4
5252,121,1,5319.6,3
5253,384,1,1631.98,4
5254,363,1,588.22,4
5255,199,1,437.34,3
5256,377,1,1754.61,4
5257,433,1,3649.32,4
5258,109,2,8562.92,1
5259,372,1,4726.8,4
5260,298,1,2978.28,0
5261,389,1,1667.88,4
5262,335,2,6781.259999999999,2
5263,287,2,4967.14,2
5264,134,2,3018.88,1
5265,267,1,3881.67,0
5266,132,1,1455.48,3
5267,96,2,5547.97,1
5268,374,1,1299.82,4
5269,103,2,11252.86,1
5270,99,1,997.77,3
5271,249,2,5514.959999999999,2
5272,342,2,2076.02,2
5273,199,2,1342.95,1
5274,404,1,180.96,4
5275,333,1,500.61,4
5276,212,1,3073.52,0
5277,167,1,814.45,3
5278,234,2,8664.43,2
5279,340,2,3809.02,2
5280,111,1,4144.77,3
5281,272,2,3937.2400000000002,2
5282,256,2,1726.0,2
5283,263,1,2132.57,0
5284,149,1,6783.64,3
5285,283,2,8384.01,2
5286,79,1,6467.86,3
5287,110,1,3681.79,3
5288,364,1,764.75,4
5289,174,2,7880.049999999999,1
5290,120,2,4098.05,1
5291,172,2,1617.42,1
5292,146,2,8500.400000000001,1
5293,82,1,5179.32,3
5294,185,1,2939.55,3
5295,175,2,2875.15,1
5296,125,1,4552.65,3
5297,308,1,560.94,0
5298,212,1,278.58,0
5299,386,2,5046.12,2
5300,104,1,3065.44,3
5301,81,1,450.98,3
5302,203,1,225.21,0
5303,77,2,4332.74,1
5304,184,2,6116.210000000001,1
5305,110,1,5774.08,3
5306,403,1,1563.12,4
5307,412,2,8370.77,2
5308,98,2,730.73,1
5309,239,1,3446.4,0
5310,425,1,4734.46,4
5311,197,2,1691.7400000000002,1
5312,77,2,11352.22,1
5313,198,1,878.12,3
5314,160,1,3439.27,3
5315,92,1,3636.22,3
5316,251,1,1137.5,0
5317,208,2,3281.92,1
5318,196,1,433.46,3
5319,335,1,464.79,4
5320,406,1,1924.14,4
5321,376,1,8703.81,4
5322,304,2,6624.280000000001,2
5323,227,2,4202.4400000000005,2
5324,101,2,2622.59,1
5325,318,1,4291.6,0
5326,125,2,7754.87,1
5327,141,1,2385.84,3
5328,132,1,1918.57,3
5329,152,2,12089.07,1
5330,286,2,3389.4300000000003,2
5331,235,1,1930.14,0
5332,333,1,2768.0,4
5333,321,2,2782.17,2
5334,228,2,1210.0500000000002,2
5335,290,1,491.22,0
5336,127,1,1286.72,3
5337,257,1,673.78,0
5338,139,1,7165.35,3
5339,255,2,2793.24,2
5340,121,2,529.32,1
5341,110,1,408.07,3
5342,322,1,3269.36,0
5343,96,1,1663.29,3
5344,86,1,545.56,3
5345,244,2,12379.79,2
5346,409,1,1802.41,4
5347,181,2,6502.92,1
5348,283,1,1673.2,0
5349,330,1,87.84,4
5350,426,1,5195.0,4
5351,124,2,5929.9800000000005,1
5352,152,1,3363.44,3
5353,210,2,6453.49,1
5354,299,2,10106.880000000001,2
5355,365,1,2225.97,4
5356,320,2,350.3,2
5357,377,1,88.32,4
5358,350,1,1544.92,4
5359,309,1,892.85,0
5360,356,2,1379.44,2
5361,334,2,7325.889999999999,2
5362,411,1,7752.1,4
5363,397,1,3324.84,4
5364,382,2,3439.83,2
5365,348,1,4295.41,4
5366,139,2,3864.99,1
5367,172,2,2133.56,1
5368,94,1,6907.6,3
5369,153,2,631.98,1
5370,155,2,3470.84,1
5371,190,1,147.16,3
5372,282,2,7758.110000000001,2
5373,206,1,991.96,0
5374,153,1,692.5,3
5375,138,1,2097.36,3
5376,173,2,7738.700000000001,1
5377,113,1,7113.6,3
5378,402,1,1174.12,4
5379,108,1,1077.1,3
5380,89,2,1165.8200000000002,1
5381,103,2,2414.22,1
5382,193,1,4069.24,3
5383,338,1,4271.15,4
5384,113,1,1191.52,3
5385,235,1,2491.72,0
5386,200,2,9067.56,1
5387,336,1,4456.02,4
5388,298,1,225.27,0
5389,101,2,6617.24,1
5390,350,1,4432.01,4
5391,247,2,2479.81,2
5392,319,1,542.36,0
5393,222,1,3317.41,0
5394,435,1,793.15,4
5395,97,1,1689.16,3
5396,341,2,7463.4,2
5397,263,2,4407.04,2
5398,281,2,7625.87,2
5399,192,1,1726.9,3
5400,241,1,99.63,0
5401,311,1,1044.99,0
5402,366,2,3581.1,2
5403,210,1,5091.1,0
5404,152,2,5243.85,1
5405,254,1,2074.84,0
5406,231,2,2262.87,2
5407,154,1,777.2,3
5408,127,2,9092.01,1
5409,368,1,1217.6,4
5410,117,2,2265.6800000000003,1
5411,245,1,662.67,0
5412,103,2,10016.59,1
5413,227,2,9330.58,2
5414,143,2,4075.94,1
5415,387,2,4643.08,2
5416,109,2,2186.8,1
5417,229,2,1478.93,2
5418,93,2,5019.88,1
5419,343,2,11092.74,2
5420,88,2,15182.869999999999,1
5421,422,1,739.62,4
5422,199,2,3388.48,1
5423,259,2,1441.52,2
5424,122,2,12384.99,1
5425,427,1,740.1,4
5426,173,1,35.16,3
5427,129,2,6706.459999999999,1
5428,83,2,6622.32,1
5429,195,2,5299.72,1
5430,241,1,791.31,0
5431,145,2,3159.1499999999996,1
5432,185,1,697.66,3
5433,123,2,1847.48,1
5434,338,1,2995.02,4
5435,79,2,1546.78,1
5436,336,1,2450.28,4
5437,268,1,4171.7,0
5438,137,2,4171.71,1
5439,259,2,4303.75,2
5440,80,1,581.85,3
5441,258,2,6941.820000000001,2
5442,338,1,940.66,4
5443,392,1,5284.56,4
5444,281,1,3960.81,0
5445,210,2,16179.95,1
5446,173,2,9856.050000000001,1
5447,356,2,1010.9300000000001,2
5448,302,1,1841.58,0
5449,343,2,6424.38,2
5450,83,1,4194.71,3
5451,145,2,749.19,1
5452,100,2,8053.43,1
5453,101,2,8698.61,1
5454,147,1,2507.76,3
5455,294,1,1433.5,0
5456,412,1,597.32,4
5457,82,2,6101.91,1
5458,227,2,6672.61,2
5459,410,1,2922.98,4
5460,145,1,1765.66,3
5461,302,1,4328.96,0
5462,100,1,3774.82,3
5463,377,1,5385.94,4
5464,151,2,2514.15,1
5465,167,2,4463.04,1
5466,235,2,11122.82,2
5467,436,1,5271.12,4
5468,267,2,7146.71,2
5469,293,1,741.42,0
5470,233,2,2775.1,2
5471,152,2,7076.16,1
5472,330,1,122.94,4
5473,168,1,4192.08,3
5474,200,2,1287.1999999999998,1
5475,81,2,8445.71,1
5476,212,2,1321.9499999999998,1
5477,283,1,5858.56,0
5478,354,1,352.08,4
5479,196,1,1893.6,3
5480,368,1,2535.18,4
5481,379,2,5364.49,2
5482,308,1,2169.8,0
5483,355,2,3004.9100000000003,2
5484,113,2,533.15,1
5485,294,2,4356.67,2
5486,348,1,7997.52,4
5487,200,2,8845.83,1
5488,322,1,2939.2,0
5489,262,1,759.36,0
5490,143,2,2902.54,1
5491,204,2,2868.8500000000004,1
5492,156,2,5915.0599999999995,1
5493,100,1,1872.63,3
5494,324,2,9110.25,2
5495,108,2,2609.09,1
5496,437,1,553.5,4
5497,80,2,4029.9300000000003,1
5498,167,2,2840.7200000000003,1
5499,80,2,7287.070000000001,1
5500,350,2,5781.950000000001,2
5501,376,1,3082.7,4
5502,167,1,1320.75,3
5503,170,2,843.9699999999999,1
5504,138,1,3302.8,3
5505,256,1,5606.73,0
5506,379,1,901.65,4
5507,83,1,1478.19,3
5508,324,2,5850.67,2
5509,408,1,1315.7,4
5510,226,1,1794.33,0
5511,189,2,6136.77,1
5512,418,1,4872.92,4
5513,155,2,8699.039999999999,1
5514,362,1,1533.52,4
5515,325,2,8510.9,2
5516,105,2,6496.26,1
5517,82,2,9041.84,1
5518,116,2,3418.43,1
5519,389,1,1910.44,4
5520,380,1,1905.5,4
5521,353,2,5520.04,2
5522,196,2,5362.7,1
5523,100,2,5906.65,1
5524,352,1,1843.58,4
5525,220,2,8135.62,2
5526,383,1,1143.42,4
5527,223,2,6807.07,2
5528,121,1,485.1,3
5529,140,1,4569.28,3
5530,400,1,606.48,4
5531,178,2,8371.31,1
5532,144,2,4527.11,1
5533,391,1,1750.26,4
5534,127,2,7217.85,1
5535,147,1,4382.64,3
5536,338,1,6980.47,4
5537,329,1,2388.32,4
5538,134,2,2385.42,1
5539,340,2,6276.27,2
5540,143,2,4884.95,1
5541,224,1,7652.96,0
5542,261,2,7924.18,2
5543,240,1,6598.7,0
5544,368,2,2576.49,2
5545,153,1,135.4,3
5546,94,2,3214.26,1
5547,136,1,213.53,3
5548,242,2,6112.04,2
5549,243,2,3768.42,2
5550,102,2,2867.21,1
5551,375,1,8646.03,4
5552,192,2,2996.69,1
5553,259,2,1893.32,2
5554,238,1,3482.28,0
5555,164,2,1566.02,1
5556,184,2,2604.11,1
5557,92,2,2010.12,1
5558,331,2,5349.19,2
5559,278,1,3436.0,0
5560,334,2,8032.34,2
5561,319,2,1334.25,2
5562,101,2,7723.74,1
5563,200,1,315.77,3
5564,159,2,2328.17,1
5565,416,1,400.42,4
5566,309,1,102.35,0
5567,213,2,4982.0199999999995,1
5568,78,2,1864.8,1
5569,78,2,3653.21,1
5570,284,2,7030.9,2
5571,258,1,3689.0,0
5572,85,2,4921.98,1
5573,387,2,8099.4,2
5574,173,2,11176.52,1
5575,406,2,6568.18,2
5576,204,2,10547.24,1
5577,225,2,13017.57,2
5578,100,2,3764.8199999999997,1
5579,187,2,11294.279999999999,1
5580,195,1,4239.02,3
5581,285,2,6841.62,2
5582,109,2,6013.44,1
5583,406,1,581.2,4
5584,239,2,4619.5199999999995,2
5585,181,2,4322.12,1
5586,165,2,8646.039999999999,1
5587,200,2,4258.31,1
5588,206,1,1806.9,0
5589,368,1,6863.52,4
5590,160,1,4862.88,3
5591,389,2,1899.3600000000001,2
5592,159,2,6086.1,1
5593,441,1,9175.68,4
5594,221,2,3537.7,2
5595,225,2,2767.42,2
5596,108,2,6200.15,1
5597,189,2,3254.91,1
5598,88,2,2034.1999999999998,1
5599,276,2,4140.84,2
5600,281,1,1462.68,0
5601,163,2,8249.380000000001,1
5602,131,1,525.0,3
5603,223,1,1147.4,0
5604,99,2,12651.3,1
5605,99,1,4726.89,3
5606,437,1,5215.0,4
5607,302,1,1132.77,0
5608,160,2,2993.4900000000002,1
5609,334,1,5502.0,4
5610,238,2,9724.0,2
5611,122,1,2974.24,3
5612,122,2,5377.99,1
5613,325,1,4695.04,4
5614,107,2,1566.95,1
5615,363,2,3696.66,2
5616,193,1,558.6,3
5617,184,1,1050.12,3
5618,171,2,14012.14,1
5619,216,1,3620.45,0
5620,306,1,3026.1,0
5621,240,1,3013.04,0
5622,96,1,4687.2,3
5623,113,2,7544.0,1
5624,281,1,991.87,0
5625,185,1,2101.64,3
5626,240,1,1653.02,0
5627,150,2,7057.0,1
5628,137,1,865.46,3
5629,182,2,8958.55,1
5630,331,1,174.15,4
5631,224,2,3753.21,2
5632,98,1,448.95,3
5633,404,1,6128.5,4
5634,380,1,3074.83,4
5635,183,2,5494.92,1
5636,151,2,1447.99,1
5637,236,2,5414.65,2
5638,198,2,1693.4,1
5639,153,2,3424.98,1
5640,245,1,2886.15,0
5641,273,1,1515.81,0
5642,95,2,3534.9,1
5643,419,1,864.99,4
5644,193,2,5009.6,1
5645,98,1,7959.21,3
5646,166,1,3701.6,3
5647,308,1,3252.38,0
5648,241,1,7219.9,0
5649,287,1,2651.74,0
5650,173,2,13234.029999999999,1
5651,184,2,3792.46,1
5652,274,2,9179.72,2
5653,337,2,5374.78,2
5654,296,2,7050.43,2
5655,434,1,5477.94,4
5656,201,2,7310.7300000000005,1
5657,89,2,5281.55,1
5658,410,1,8801.82,4
5659,124,2,8503.74,1
5660,298,1,3670.14,0
5661,231,2,1221.6100000000001,2
5662,90,2,3808.24,1
5663,152,2,4727.92,1
5664,316,1,3312.32,0
5665,341,2,1141.12,2
5666,315,2,5500.92,2
5667,226,2,6042.82,2
5668,364,1,1246.6,4
5669,216,2,9642.93,1
5670,254,1,2128.96,0
5671,79,2,3297.4300000000003,1
5672,201,1,2066.28,3
5673,264,2,1478.56,2
5674,151,2,1013.69,1
5675,102,2,7418.02,1
5676,329,2,2030.9099999999999,2
5677,429,1,2400.7,4
5678,102,1,24.58,3
5679,297,1,700.35,0
5680,162,2,3462.59,1
5681,145,2,2910.09,1
5682,242,2,11230.26,2
5683,307,2,3050.2799999999997,2
5684,191,2,6147.14,1
5685,426,1,954.7,4
5686,184,2,1180.5,1
5687,291,2,8882.74,2
5688,241,1,625.98,0
5689,217,1,972.08,0
5690,383,1,1715.64,4
5691,107,2,2427.2599999999998,1
5692,275,1,3784.95,0
5693,340,1,630.56,4
5694,204,1,4817.88,0
5695,339,1,6997.23,4
5696,342,1,429.9,4
5697,238,1,2786.7,0
5698,149,1,1403.4,3
5699,283,2,1861.8899999999999,2
5700,242,2,504.78,2
5701,204,1,2886.32,0
5702,108,2,2736.84,1
5703,358,1,1177.4,4
5704,116,2,11060.2,1
5705,323,1,2366.44,0
5706,348,1,951.38,4
5707,160,2,13569.32,1
5708,151,1,4293.94,3
5709,265,2,5826.0,2
5710,290,2,8179.540000000001,2
5711,160,2,6691.92,1
5712,171,2,8513.01,1
5713,89,1,9759.5,3
5714,196,1,557.04,3
5715,156,2,2997.3599999999997,1
5716,149,1,1993.76,3
5717,162,2,6561.72,1
5718,181,2,10297.939999999999,1
5719,234,2,8043.32,2
5720,354,1,1660.64,4
5721,333,2,2300.77,2
5722,305,1,2102.67,0
5723,322,2,586.56,2
5724,125,1,2612.22,3
5725,131,2,4657.030000000001,1
5726,154,1,3142.76,3
5727,287,2,9654.86,2
5728,409,1,1155.91,4
5729,308,2,4405.13,2
5730,103,1,896.4,3
5731,228,1,831.84,0
5732,398,1,1424.82,4
5733,81,2,3165.8900000000003,1
5734,119,2,5260.93,1
5735,83,2,600.88,1
5736,85,2,4234.12,1
5737,145,2,16442.620000000003,1
5738,382,2,2317.29,2
5739,172,2,11334.19,1
5740,127,2,1566.81,1
5741,101,2,2834.5699999999997,1
5742,125,2,6570.67,1
5743,158,2,2347.3199999999997,1
5744,240,2,11684.61,2
5745,165,2,7276.14,1
5746,121,2,7210.3,1
5747,88,2,3493.9300000000003,1
5748,378,2,6731.99,2
5749,100,2,6200.08,1
5750,111,2,6879.85,1
5751,122,2,5388.54,1
5752,242,1,2583.3,0
5753,176,2,5836.51,1
5754,254,2,1543.62,2
5755,263,1,4043.07,0
5756,327,1,2107.47,4
5757,286,1,297.74,0
5758,246,2,1820.63,2
5759,184,1,4876.74,3
5760,272,1,233.04,0
5761,263,1,352.06,0
5762,425,1,2535.33,4
5763,306,1,7273.06,0
5764,125,1,261.1,3
5765,227,1,935.82,0
5766,226,2,5344.78,2
5767,256,1,2221.65,0
5768,209,2,11460.460000000001,1
5769,438,1,1343.91,4
5770,111,1,247.1,3
5771,88,2,3423.88,1
5772,315,1,658.23,0
5773,134,2,5187.0599999999995,1
5774,395,1,2818.17,4
5775,265,2,7618.1,2
5776,106,2,8190.01,1
5777,360,1,6688.8,4
5778,143,2,12047.76,1
5779,430,1,1072.66,4
5780,363,1,1796.91,4
5781,311,2,4084.6,2
5782,221,1,1417.35,0
5783,274,2,11766.56,2
5784,333,2,2367.7599999999998,2
5785,335,2,8360.07,2
5786,129,2,2850.8,1
5787,203,1,1848.4,0
5788,243,2,4869.66,2
5789,172,2,3326.46,1
5790,286,1,610.16,0
5791,117,2,1001.3000000000001,1
5792,181,1,410.08,3
5793,355,1,3128.3,4
5794,153,1,1307.64,3
5795,250,1,2933.19,0
5796,379,1,227.42,4
5797,261,2,8129.58,2
5798,357,1,5776.44,4
5799,164,2,2356.08,1
5800,430,1,2708.05,4
5801,153,1,184.74,3
5802,205,1,3469.4,0
5803,435,1,3458.91,4
5804,315,2,5221.889999999999,2
5805,128,2,6235.299999999999,1
5806,182,1,284.64,3
5807,247,2,3026.1800000000003,2
5808,109,2,8948.65,1
5809,359,2,8052.5,2
5810,106,1,2764.65,3
5811,185,1,2449.96,3
5812,104,1,554.3,3
5813,227,2,1770.94,2
5814,435,1,6259.95,4
5815,116,2,3288.52,1
5816,372,2,6982.68,2
5817,306,1,792.18,0
5818,424,1,458.8,4
5819,100,2,1239.99,1
5820,160,2,9254.25,1
